Datetime,Measured & Upscaled,Most recent forecast,Monitored capacity,ShiftMeasured,Fluctuation15M,PredFluctuation15M,ShiftFluctuation15M
2022-08-15 22:45:00,723.49,955.59,2254.4,856.83,-133.34000000000003,98.75999999999999,-3.449999999999932
2022-08-15 23:00:00,649.98,981.32,2254.4,723.49,-73.50999999999999,257.83000000000004,-133.34000000000003
2022-08-15 23:15:00,525.76,983.19,2254.4,649.98,-124.22000000000003,333.21000000000004,-73.50999999999999
2022-08-15 23:30:00,393.14,982.41,2254.4,525.76,-132.62,456.65,-124.22000000000003
2022-08-15 23:45:00,347.62,978.81,2254.4,393.14,-45.51999999999998,585.67,-132.62
2022-08-16 00:00:00,304.78,979.57,2254.4,347.62,-42.84000000000003,631.95,-45.51999999999998
2022-08-16 00:15:00,321.19,940.06,2254.4,304.78,16.410000000000025,635.28,-42.84000000000003
2022-08-16 00:30:00,341.59,904.54,2254.4,321.19,20.399999999999977,583.3499999999999,16.410000000000025
2022-08-16 00:45:00,356.29,868.23,2254.4,341.59,14.700000000000045,526.6400000000001,20.399999999999977
2022-08-16 01:00:00,424.72,833.56,2254.4,356.29,68.43,477.2699999999999,14.700000000000045
2022-08-16 01:15:00,434.71,811.54,2254.4,424.72,9.989999999999952,386.81999999999994,68.43
2022-08-16 01:30:00,387.65,788.77,2254.4,434.71,-47.06,354.06,9.989999999999952
2022-08-16 01:45:00,370.84,767.38,2254.4,387.65,-16.810000000000002,379.73,-47.06
2022-08-16 02:00:00,375.28,616.06,2254.4,370.84,4.439999999999998,245.21999999999997,-16.810000000000002
2022-08-16 02:15:00,319.45,562.15,2254.4,375.28,-55.829999999999984,186.87,4.439999999999998
2022-08-16 02:30:00,288.46,510.11,2254.4,319.45,-30.99000000000001,190.66000000000003,-55.829999999999984
2022-08-16 02:45:00,345.25,462.47,2254.4,288.46,56.79000000000002,174.01000000000005,-30.99000000000001
2022-08-16 03:00:00,339.56,421.13,2254.4,345.25,-5.689999999999998,75.88,56.79000000000002
2022-08-16 03:15:00,240.49,418.48,2254.4,339.56,-99.07,78.92000000000002,-5.689999999999998
2022-08-16 03:30:00,234.53,418.75,2254.4,240.49,-5.960000000000008,178.26,-99.07
2022-08-16 03:45:00,191.26,423.57,2254.4,234.53,-43.27000000000001,189.04,-5.960000000000008
2022-08-16 04:00:00,186.86,431.69,2254.4,191.26,-4.399999999999977,240.43,-43.27000000000001
2022-08-16 04:15:00,306.84,484.8,2254.4,186.86,119.97999999999996,297.94,-4.399999999999977
2022-08-16 04:30:00,333.6,548.63,2254.4,306.84,26.760000000000048,241.79000000000002,119.97999999999996
2022-08-16 04:45:00,346.47,621.73,2254.4,333.6,12.870000000000005,288.13,26.760000000000048
2022-08-16 05:00:00,327.62,698.91,2254.4,346.47,-18.850000000000023,352.43999999999994,12.870000000000005
2022-08-16 05:15:00,233.84,689.71,2254.4,327.62,-93.78,362.09000000000003,-18.850000000000023
2022-08-16 05:30:00,358.44,683.11,2254.4,233.84,124.6,449.27,-93.78
2022-08-16 05:45:00,481.57,680.11,2254.4,358.44,123.13,321.67,124.6
2022-08-16 06:00:00,420.6,678.81,2254.4,481.57,-60.96999999999997,197.23999999999995,123.13
2022-08-16 06:15:00,318.35,648.35,2254.4,420.6,-102.25,227.75,-60.96999999999997
2022-08-16 06:30:00,195.23,620.75,2254.4,318.35,-123.12000000000003,302.4,-102.25
2022-08-16 06:45:00,200.62,595.22,2254.4,195.23,5.390000000000015,399.99,-123.12000000000003
2022-08-16 07:00:00,178.78,573.41,2254.4,200.62,-21.840000000000003,372.78999999999996,5.390000000000015
2022-08-16 07:15:00,202.54,523.59,2254.4,178.78,23.75999999999999,344.81000000000006,-21.840000000000003
2022-08-16 07:30:00,258.43,477.25,2254.4,202.54,55.890000000000015,274.71000000000004,23.75999999999999
2022-08-16 07:45:00,196.1,438.52,2254.4,258.43,-62.33000000000001,180.08999999999997,55.890000000000015
2022-08-16 08:00:00,123.12,407.15,2254.4,196.1,-72.97999999999999,211.04999999999998,-62.33000000000001
2022-08-16 08:15:00,120.91,390.32,2254.4,123.12,-2.210000000000008,267.2,-72.97999999999999
2022-08-16 08:30:00,139.78,377.76,2254.4,120.91,18.870000000000005,256.85,-2.210000000000008
2022-08-16 08:45:00,131.77,369.04,2254.4,139.78,-8.009999999999991,229.26000000000002,18.870000000000005
2022-08-16 09:00:00,180.52,362.9,2254.4,131.77,48.75,231.12999999999997,-8.009999999999991
2022-08-16 09:15:00,142.18,359.25,2254.4,180.52,-38.34,178.73,48.75
2022-08-16 09:30:00,105.56,357.25,2254.4,142.18,-36.620000000000005,215.07,-38.34
2022-08-16 09:45:00,113.12,357.11,2254.4,105.56,7.560000000000002,251.55,-36.620000000000005
2022-08-16 10:00:00,132.63,359.02,2254.4,113.12,19.50999999999999,245.89999999999998,7.560000000000002
2022-08-16 10:15:00,161.94,335.78,2254.4,132.63,29.310000000000002,203.14999999999998,19.50999999999999
2022-08-16 10:30:00,368.12,314.38,2254.4,161.94,206.18,152.44,29.310000000000002
2022-08-16 10:45:00,279.26,295.76,2254.4,368.12,-88.86000000000001,-72.36000000000001,206.18
2022-08-16 11:00:00,161.36,280.82,2254.4,279.26,-117.89999999999998,1.5600000000000023,-88.86000000000001
2022-08-16 11:15:00,101.89,252.34,2254.4,161.36,-59.47000000000001,90.97999999999999,-117.89999999999998
2022-08-16 11:30:00,107.8,227.22,2254.4,101.89,5.909999999999997,125.33,-59.47000000000001
2022-08-16 11:45:00,98.06,205.57,2254.4,107.8,-9.739999999999995,97.77,5.909999999999997
2022-08-16 12:00:00,86.24,186.39,2254.4,98.06,-11.820000000000007,88.32999999999998,-9.739999999999995
2022-08-16 12:15:00,93.7,170.03,2254.4,86.24,7.460000000000008,83.79,-11.820000000000007
2022-08-16 12:30:00,101.69,154.65,2254.4,93.7,7.989999999999995,60.95,7.460000000000008
2022-08-16 12:45:00,63.34,142.55,2254.4,101.69,-38.349999999999994,40.860000000000014,7.989999999999995
2022-08-16 13:00:00,61.39,133.97,2254.4,63.34,-1.9500000000000028,70.63,-38.349999999999994
2022-08-16 13:15:00,62.03,121.21,2254.4,61.39,0.6400000000000006,59.81999999999999,-1.9500000000000028
2022-08-16 13:30:00,45.93,111.02,2254.4,62.03,-16.1,48.989999999999995,0.6400000000000006
2022-08-16 13:45:00,28.01,105.41,2254.4,45.93,-17.919999999999998,59.48,-16.1
2022-08-16 14:00:00,43.82,581.44,2254.4,28.01,15.809999999999999,553.4300000000001,-17.919999999999998
2022-08-16 14:15:00,38.68,543.17,2254.4,43.82,-5.140000000000001,499.34999999999997,15.809999999999999
2022-08-16 14:30:00,29.55,505.42,2254.4,38.68,-9.129999999999999,466.74,-5.140000000000001
2022-08-16 14:45:00,14.09,470.07,2254.4,29.55,-15.46,440.52,-9.129999999999999
2022-08-16 15:00:00,7.44,439.74,2254.4,14.09,-6.6499999999999995,425.65000000000003,-15.46
2022-08-16 15:15:00,5.22,367.59,2254.4,7.44,-2.2200000000000006,360.15,-6.6499999999999995
2022-08-16 15:30:00,2.87,305.94,2254.4,5.22,-2.3499999999999996,300.71999999999997,-2.2200000000000006
2022-08-16 15:45:00,7.55,254.4,2254.4,2.87,4.68,251.53,-2.3499999999999996
2022-08-16 16:00:00,15.46,213.01,2254.4,7.55,7.910000000000001,205.45999999999998,4.68
2022-08-16 16:15:00,18.82,166.84,2254.4,15.46,3.3599999999999994,151.38,7.910000000000001
2022-08-16 16:30:00,14.96,129.1,2254.4,18.82,-3.8599999999999994,110.28,3.3599999999999994
2022-08-16 16:45:00,13.47,99.82,2254.4,14.96,-1.4900000000000002,84.85999999999999,-3.8599999999999994
2022-08-16 17:00:00,10.09,78.27,2254.4,13.47,-3.380000000000001,64.8,-1.4900000000000002
2022-08-16 17:15:00,7.15,49.18,2254.4,10.09,-2.9399999999999995,39.09,-3.380000000000001
2022-08-16 17:30:00,-1.99,29.47,2254.4,7.15,-9.14,22.32,-2.9399999999999995
2022-08-16 17:45:00,-3.61,16.03,2254.4,-1.99,-1.6199999999999999,18.02,-9.14
2022-08-16 18:00:00,-3.28,8.26,2254.4,-3.61,0.33000000000000007,11.87,-1.6199999999999999
2022-08-16 18:15:00,-2.03,4.24,2254.4,-3.28,1.25,7.52,0.33000000000000007
2022-08-16 18:30:00,-3.78,2.22,2254.4,-2.03,-1.75,4.25,1.25
2022-08-16 18:45:00,-1.88,1.92,2254.4,-3.78,1.9,5.699999999999999,-1.75
2022-08-16 19:00:00,6.53,3.24,2254.4,-1.88,8.41,5.12,1.9
2022-08-16 19:15:00,-2.45,3.18,2254.4,6.53,-8.98,-3.35,8.41
2022-08-16 19:30:00,-1.38,4.18,2254.4,-2.45,1.0700000000000003,6.63,-8.98
2022-08-16 19:45:00,-0.6,5.55,2254.4,-1.38,0.7799999999999999,6.93,1.0700000000000003
2022-08-16 20:00:00,-2.55,7.01,2254.4,-0.6,-1.9499999999999997,7.609999999999999,0.7799999999999999
2022-08-16 20:15:00,-3.29,6.18,2254.4,-2.55,-0.7400000000000002,8.73,-1.9499999999999997
2022-08-16 20:30:00,-3.29,5.26,2254.4,-3.29,0.0,8.55,-0.7400000000000002
2022-08-16 20:45:00,-2.9,4.98,2254.4,-3.29,0.3900000000000001,8.27,0.0
2022-08-16 21:00:00,-2.41,5.2,2254.4,-2.9,0.48999999999999977,8.1,0.3900000000000001
2022-08-16 21:15:00,-1.6,4.58,2254.4,-2.41,0.81,6.99,0.48999999999999977
2022-08-16 21:30:00,-1.8,4.78,2254.4,-1.6,-0.19999999999999996,6.380000000000001,0.81
2022-08-16 21:45:00,-0.52,5.26,2254.4,-1.8,1.28,7.06,-0.19999999999999996
2022-08-16 22:00:00,1.15,6.9,2254.4,-0.52,1.67,7.42,1.28
2022-08-16 22:15:00,1.55,7.75,2254.4,1.15,0.40000000000000013,6.6,1.67
2022-08-16 22:30:00,3.57,10.93,2254.4,1.55,2.0199999999999996,9.379999999999999,0.40000000000000013
2022-08-16 22:45:00,-2.85,13.77,2254.4,3.57,-6.42,10.2,2.0199999999999996
2022-08-16 23:00:00,-1.24,18.12,2254.4,-2.85,1.61,20.970000000000002,-6.42
2022-08-16 23:15:00,2.49,24.75,2254.4,-1.24,3.7300000000000004,25.99,1.61
2022-08-16 23:30:00,16.57,32.96,2254.4,2.49,14.08,30.47,3.7300000000000004
2022-08-16 23:45:00,16.21,46.29,2254.4,16.57,-0.35999999999999943,29.72,14.08
2022-08-17 00:00:00,23.93,60.48,2254.4,16.21,7.719999999999999,44.269999999999996,-0.35999999999999943
2022-08-17 00:15:00,20.32,71.1,2254.4,23.93,-3.6099999999999994,47.169999999999995,7.719999999999999
2022-08-17 00:30:00,14.01,84.98,2254.4,20.32,-6.3100000000000005,64.66,-3.6099999999999994
2022-08-17 00:45:00,15.75,101.22,2254.4,14.01,1.7400000000000002,87.21,-6.3100000000000005
2022-08-17 01:00:00,53.32,119.05,2254.4,15.75,37.57,103.3,1.7400000000000002
2022-08-17 01:15:00,120.72,127.85,2254.4,53.32,67.4,74.53,37.57
2022-08-17 01:30:00,86.19,142.44,2254.4,120.72,-34.53,21.72,67.4
2022-08-17 01:45:00,80.4,150.12,2254.4,86.19,-5.789999999999992,63.93000000000001,-34.53
2022-08-17 02:00:00,122.22,234.91,2254.4,80.4,41.81999999999999,154.51,-5.789999999999992
2022-08-17 02:15:00,135.99,242.07,2254.4,122.22,13.77000000000001,119.85,41.81999999999999
2022-08-17 02:30:00,114.74,252.28,2254.4,135.99,-21.250000000000014,116.28999999999999,13.77000000000001
2022-08-17 02:45:00,98.6,267.4,2254.4,114.74,-16.14,152.65999999999997,-21.250000000000014
2022-08-17 03:00:00,62.27,289.38,2254.4,98.6,-36.32999999999999,190.78,-16.14
2022-08-17 03:15:00,46.37,281.76,2254.4,62.27,-15.900000000000006,219.48999999999998,-36.32999999999999
2022-08-17 03:30:00,50.65,279.78,2254.4,46.37,4.280000000000001,233.40999999999997,-15.900000000000006
2022-08-17 03:45:00,50.28,282.21,2254.4,50.65,-0.36999999999999744,231.55999999999997,4.280000000000001
2022-08-17 04:00:00,29.5,289.55,2254.4,50.28,-20.78,239.27,-0.36999999999999744
2022-08-17 04:15:00,27.44,274.2,2254.4,29.5,-2.0599999999999987,244.7,-20.78
2022-08-17 04:30:00,43.47,261.32,2254.4,27.44,16.029999999999998,233.88,-2.0599999999999987
2022-08-17 04:45:00,62.55,251.92,2254.4,43.47,19.08,208.45,16.029999999999998
2022-08-17 05:00:00,71.61,244.86,2254.4,62.55,9.060000000000002,182.31,19.08
2022-08-17 05:15:00,143.37,261.07,2254.4,71.61,71.76,189.45999999999998,9.060000000000002
2022-08-17 05:30:00,170.19,283.41,2254.4,143.37,26.819999999999993,140.04000000000002,71.76
2022-08-17 05:45:00,126.57,312.56,2254.4,170.19,-43.620000000000005,142.37,26.819999999999993
2022-08-17 06:00:00,92.75,345.37,2254.4,126.57,-33.81999999999999,218.8,-43.620000000000005
2022-08-17 06:15:00,48.55,368.47,2254.4,92.75,-44.2,275.72,-33.81999999999999
2022-08-17 06:30:00,19.5,392.07,2254.4,48.55,-29.049999999999997,343.52,-44.2
2022-08-17 06:45:00,69.05,417.93,2254.4,19.5,49.55,398.43,-29.049999999999997
2022-08-17 07:00:00,229.45,446.56,2254.4,69.05,160.39999999999998,377.51,49.55
2022-08-17 07:15:00,364.62,440.91,2254.4,229.45,135.17000000000002,211.46000000000004,160.39999999999998
2022-08-17 07:30:00,469.0,435.57,2254.4,364.62,104.38,70.94999999999999,135.17000000000002
2022-08-17 07:45:00,457.36,432.78,2254.4,469.0,-11.639999999999986,-36.22000000000003,104.38
2022-08-17 08:00:00,433.91,421.15,2254.4,457.36,-23.44999999999999,-36.210000000000036,-11.639999999999986
2022-08-17 08:15:00,296.84,396.22,2254.4,433.91,-137.07000000000005,-37.69,-23.44999999999999
2022-08-17 08:30:00,249.39,374.05,2254.4,296.84,-47.44999999999999,77.21000000000004,-137.07000000000005
2022-08-17 08:45:00,219.5,354.52,2254.4,249.39,-29.889999999999986,105.13,-47.44999999999999
2022-08-17 09:00:00,208.24,337.83,2254.4,219.5,-11.259999999999991,118.32999999999998,-29.889999999999986
2022-08-17 09:15:00,235.94,311.33,2254.4,208.24,27.69999999999999,103.08999999999997,-11.259999999999991
2022-08-17 09:30:00,235.99,287.2,2254.4,235.94,0.05000000000001137,51.25999999999999,27.69999999999999
2022-08-17 09:45:00,160.6,266.2,2254.4,235.99,-75.39000000000001,30.20999999999998,0.05000000000001137
2022-08-17 10:00:00,75.29,248.04,2254.4,160.6,-85.30999999999999,87.44,-75.39000000000001
2022-08-17 10:15:00,46.61,223.39,2254.4,75.29,-28.680000000000007,148.09999999999997,-85.30999999999999
2022-08-17 10:30:00,35.31,203.22,2254.4,46.61,-11.299999999999997,156.61,-28.680000000000007
2022-08-17 10:45:00,25.11,185.73,2254.4,35.31,-10.200000000000003,150.42,-11.299999999999997
2022-08-17 11:00:00,20.93,172.8,2254.4,25.11,-4.18,147.69,-10.200000000000003
2022-08-17 11:15:00,15.42,159.08,2254.4,20.93,-5.51,138.15,-4.18
2022-08-17 11:30:00,17.29,146.84,2254.4,15.42,1.8699999999999992,131.42000000000002,-5.51
2022-08-17 11:45:00,17.2,136.99,2254.4,17.29,-0.08999999999999986,119.70000000000002,1.8699999999999992
2022-08-17 12:00:00,18.52,129.67,2254.4,17.2,1.3200000000000003,112.46999999999998,-0.08999999999999986
2022-08-17 12:15:00,37.65,128.55,2254.4,18.52,19.13,110.03000000000002,1.3200000000000003
2022-08-17 12:30:00,64.46,128.17,2254.4,37.65,26.809999999999995,90.51999999999998,19.13
2022-08-17 12:45:00,94.72,129.09,2254.4,64.46,30.260000000000005,64.63000000000001,26.809999999999995
2022-08-17 13:00:00,87.37,133.28,2254.4,94.72,-7.349999999999994,38.56,30.260000000000005
2022-08-17 13:15:00,58.21,139.33,2254.4,87.37,-29.160000000000004,51.96000000000001,-7.349999999999994
2022-08-17 13:30:00,42.82,174.54,2254.4,58.21,-15.39,116.32999999999998,-29.160000000000004
2022-08-17 13:45:00,45.09,255.88,2254.4,42.82,2.270000000000003,213.06,-15.39
2022-08-17 14:00:00,49.44,860.17,2254.4,45.09,4.349999999999994,815.0799999999999,2.270000000000003
2022-08-17 14:15:00,47.46,756.58,2254.4,49.44,-1.9799999999999969,707.1400000000001,4.349999999999994
2022-08-17 14:30:00,48.06,657.78,2254.4,47.46,0.6000000000000014,610.3199999999999,-1.9799999999999969
2022-08-17 14:45:00,49.66,567.71,2254.4,48.06,1.5999999999999943,519.6500000000001,0.6000000000000014
2022-08-17 15:00:00,53.37,487.53,2254.4,49.66,3.710000000000001,437.87,1.5999999999999943
2022-08-17 15:15:00,57.79,426.05,2254.4,53.37,4.420000000000002,372.68,3.710000000000001
2022-08-17 15:30:00,53.1,371.01,2254.4,57.79,-4.689999999999998,313.21999999999997,4.420000000000002
2022-08-17 15:45:00,41.94,322.63,2254.4,53.1,-11.160000000000004,269.53,-4.689999999999998
2022-08-17 16:00:00,38.19,282.59,2254.4,41.94,-3.75,240.64999999999998,-11.160000000000004
2022-08-17 16:15:00,38.52,270.7,2254.4,38.19,0.3300000000000054,232.51,-3.75
2022-08-17 16:30:00,30.09,268.1,2254.4,38.52,-8.430000000000003,229.58,0.3300000000000054
2022-08-17 16:45:00,23.07,270.46,2254.4,30.09,-7.02,240.36999999999998,-8.430000000000003
2022-08-17 17:00:00,20.69,281.12,2254.4,23.07,-2.379999999999999,258.05,-7.02
2022-08-17 17:15:00,17.26,275.17,2254.4,20.69,-3.4299999999999997,254.48000000000002,-2.379999999999999
2022-08-17 17:30:00,19.43,276.01,2254.4,17.26,2.169999999999998,258.75,-3.4299999999999997
2022-08-17 17:45:00,19.59,281.81,2254.4,19.43,0.16000000000000014,262.38,2.169999999999998
2022-08-17 18:00:00,27.43,281.73,2254.4,19.59,7.84,262.14000000000004,0.16000000000000014
2022-08-17 18:15:00,28.24,270.36,2254.4,27.43,0.8099999999999987,242.93,7.84
2022-08-17 18:30:00,19.08,256.31,2254.4,28.24,-9.16,228.07,0.8099999999999987
2022-08-17 18:45:00,16.12,251.4,2254.4,19.08,-2.9599999999999973,232.32,-9.16
2022-08-17 19:00:00,16.88,259.77,2254.4,16.12,0.759999999999998,243.64999999999998,-2.9599999999999973
2022-08-17 19:15:00,20.97,265.07,2254.4,16.88,4.09,248.19,0.759999999999998
2022-08-17 19:30:00,43.21,279.21,2254.4,20.97,22.240000000000002,258.24,4.09
2022-08-17 19:45:00,64.75,302.8,2254.4,43.21,21.54,259.59000000000003,22.240000000000002
2022-08-17 20:00:00,55.78,330.57,2254.4,64.75,-8.969999999999999,265.82,21.54
2022-08-17 20:15:00,44.31,319.18,2254.4,55.78,-11.469999999999999,263.4,-8.969999999999999
2022-08-17 20:30:00,40.32,311.97,2254.4,44.31,-3.990000000000002,267.66,-11.469999999999999
2022-08-17 20:45:00,40.18,307.11,2254.4,40.32,-0.14000000000000057,266.79,-3.990000000000002
2022-08-17 21:00:00,35.53,304.9,2254.4,40.18,-4.649999999999999,264.71999999999997,-0.14000000000000057
2022-08-17 21:15:00,31.74,289.48,2254.4,35.53,-3.7900000000000027,253.95000000000002,-4.649999999999999
2022-08-17 21:30:00,36.22,275.61,2254.4,31.74,4.48,243.87,-3.7900000000000027
2022-08-17 21:45:00,44.64,262.94,2254.4,36.22,8.420000000000002,226.72,4.48
2022-08-17 22:00:00,96.94,252.09,2254.4,44.64,52.3,207.45,8.420000000000002
2022-08-17 22:15:00,301.88,227.74,2254.4,96.94,204.94,130.8,52.3
2022-08-17 22:30:00,291.65,205.6,2254.4,301.88,-10.230000000000018,-96.28,204.94
2022-08-17 22:45:00,114.53,185.6,2254.4,291.65,-177.11999999999998,-106.04999999999998,-10.230000000000018
2022-08-17 23:00:00,75.85,170.53,2254.4,114.53,-38.68000000000001,56.0,-177.11999999999998
2022-08-17 23:15:00,60.29,159.7,2254.4,75.85,-15.559999999999995,83.85,-38.68000000000001
2022-08-17 23:30:00,69.71,150.45,2254.4,60.29,9.419999999999995,90.16,-15.559999999999995
2022-08-17 23:45:00,63.68,144.64,2254.4,69.71,-6.029999999999994,74.92999999999999,9.419999999999995
2022-08-18 00:00:00,29.21,141.02,2254.4,63.68,-34.47,77.34,-6.029999999999994
2022-08-18 00:15:00,16.76,134.99,2254.4,29.21,-12.45,105.78,-34.47
2022-08-18 00:30:00,20.26,129.58,2254.4,16.76,3.5,112.82000000000001,-12.45
2022-08-18 00:45:00,14.35,125.85,2254.4,20.26,-5.910000000000002,105.58999999999999,3.5
2022-08-18 01:00:00,8.56,123.48,2254.4,14.35,-5.789999999999999,109.13000000000001,-5.910000000000002
2022-08-18 01:15:00,6.48,117.24,2254.4,8.56,-2.08,108.67999999999999,-5.789999999999999
2022-08-18 01:30:00,6.2,110.44,2254.4,6.48,-0.28000000000000025,103.96,-2.08
2022-08-18 01:45:00,5.87,106.38,2254.4,6.2,-0.33000000000000007,100.17999999999999,-0.28000000000000025
2022-08-18 02:00:00,6.75,29.0,2254.4,5.87,0.8799999999999999,23.13,-0.33000000000000007
2022-08-18 02:15:00,11.59,39.1,2254.4,6.75,4.84,32.35,0.8799999999999999
2022-08-18 02:30:00,16.13,54.25,2254.4,11.59,4.539999999999999,42.66,4.84
2022-08-18 02:45:00,21.34,76.32,2254.4,16.13,5.210000000000001,60.19,4.539999999999999
2022-08-18 03:00:00,47.39,106.38,2254.4,21.34,26.05,85.03999999999999,5.210000000000001
2022-08-18 03:15:00,85.09,114.95,2254.4,47.39,37.7,67.56,26.05
2022-08-18 03:30:00,105.87,127.46,2254.4,85.09,20.78,42.36999999999999,37.7
2022-08-18 03:45:00,131.91,144.9,2254.4,105.87,26.039999999999992,39.03,20.78
2022-08-18 04:00:00,108.85,165.06,2254.4,131.91,-23.060000000000002,33.150000000000006,26.039999999999992
2022-08-18 04:15:00,81.79,161.71,2254.4,108.85,-27.059999999999988,52.860000000000014,-23.060000000000002
2022-08-18 04:30:00,45.49,162.1,2254.4,81.79,-36.300000000000004,80.30999999999999,-27.059999999999988
2022-08-18 04:45:00,38.98,163.29,2254.4,45.49,-6.510000000000005,117.79999999999998,-36.300000000000004
2022-08-18 05:00:00,44.6,166.92,2254.4,38.98,5.6200000000000045,127.94,-6.510000000000005
2022-08-18 05:15:00,46.77,158.98,2254.4,44.6,2.1700000000000017,114.38,5.6200000000000045
2022-08-18 05:30:00,42.73,152.43,2254.4,46.77,-4.040000000000006,105.66,2.1700000000000017
2022-08-18 05:45:00,34.69,148.56,2254.4,42.73,-8.04,105.83000000000001,-4.040000000000006
2022-08-18 06:00:00,25.49,145.4,2254.4,34.69,-9.2,110.71000000000001,-8.04
2022-08-18 06:15:00,20.0,134.71,2254.4,25.49,-5.489999999999998,109.22000000000001,-9.2
2022-08-18 06:30:00,16.51,124.01,2254.4,20.0,-3.4899999999999984,104.01,-5.489999999999998
2022-08-18 06:45:00,11.89,115.34,2254.4,16.51,-4.620000000000001,98.83,-3.4899999999999984
2022-08-18 07:00:00,7.81,108.66,2254.4,11.89,-4.080000000000001,96.77,-4.620000000000001
2022-08-18 07:15:00,4.8,109.19,2254.4,7.81,-3.01,101.38,-4.080000000000001
2022-08-18 07:30:00,6.12,110.57,2254.4,4.8,1.3200000000000003,105.77,-3.01
2022-08-18 07:45:00,5.83,111.97,2254.4,6.12,-0.29000000000000004,105.85,1.3200000000000003
2022-08-18 08:00:00,5.36,114.63,2254.4,5.83,-0.46999999999999975,108.8,-0.29000000000000004
2022-08-18 08:15:00,7.38,110.23,2254.4,5.36,2.0199999999999996,104.87,-0.46999999999999975
2022-08-18 08:30:00,10.15,106.17,2254.4,7.38,2.7700000000000005,98.79,2.0199999999999996
2022-08-18 08:45:00,15.33,103.68,2254.4,10.15,5.18,93.53,2.7700000000000005
2022-08-18 09:00:00,20.09,102.59,2254.4,15.33,4.76,87.26,5.18
2022-08-18 09:15:00,16.51,85.78,2254.4,20.09,-3.5799999999999983,65.69,4.76
2022-08-18 09:30:00,8.21,71.14,2254.4,16.51,-8.3,54.629999999999995,-3.5799999999999983
2022-08-18 09:45:00,0.85,59.27,2254.4,8.21,-7.360000000000001,51.06,-8.3
2022-08-18 10:00:00,-1.04,49.71,2254.4,0.85,-1.8900000000000001,48.86,-7.360000000000001
2022-08-18 10:15:00,-2.97,40.67,2254.4,-1.04,-1.9300000000000002,41.71,-1.8900000000000001
2022-08-18 10:30:00,-3.39,33.06,2254.4,-2.97,-0.41999999999999993,36.03,-1.9300000000000002
2022-08-18 10:45:00,-3.73,26.93,2254.4,-3.39,-0.33999999999999986,30.32,-0.41999999999999993
2022-08-18 11:00:00,-3.31,21.93,2254.4,-3.73,0.41999999999999993,25.66,-0.33999999999999986
2022-08-18 11:15:00,-3.69,18.05,2254.4,-3.31,-0.3799999999999999,21.36,0.41999999999999993
2022-08-18 11:30:00,-4.16,15.36,2254.4,-3.69,-0.4700000000000002,19.05,-0.3799999999999999
2022-08-18 11:45:00,-4.87,13.8,2254.4,-4.16,-0.71,17.96,-0.4700000000000002
2022-08-18 12:00:00,-4.9,12.29,2254.4,-4.87,-0.03000000000000025,17.16,-0.71
2022-08-18 12:15:00,-4.9,10.61,2254.4,-4.9,0.0,15.51,-0.03000000000000025
2022-08-18 12:30:00,-4.84,9.45,2254.4,-4.9,0.0600000000000005,14.35,0.0
2022-08-18 12:45:00,-4.7,8.79,2254.4,-4.84,0.13999999999999968,13.629999999999999,0.0600000000000005
2022-08-18 13:00:00,-4.68,8.98,2254.4,-4.7,0.020000000000000462,13.68,0.13999999999999968
2022-08-18 13:15:00,-4.83,8.13,2254.4,-4.68,-0.15000000000000036,12.81,0.020000000000000462
2022-08-18 13:30:00,-4.81,7.52,2254.4,-4.83,0.020000000000000462,12.35,-0.15000000000000036
2022-08-18 13:45:00,-4.76,7.37,2254.4,-4.81,0.04999999999999982,12.18,0.020000000000000462
2022-08-18 14:00:00,-4.79,12.95,2254.4,-4.76,-0.03000000000000025,17.71,0.04999999999999982
2022-08-18 14:15:00,-4.9,8.86,2254.4,-4.79,-0.11000000000000032,13.649999999999999,-0.03000000000000025
2022-08-18 14:30:00,-4.9,5.53,2254.4,-4.9,0.0,10.43,-0.11000000000000032
2022-08-18 14:45:00,-4.9,4.06,2254.4,-4.9,0.0,8.96,0.0
2022-08-18 15:00:00,-4.9,3.0,2254.4,-4.9,0.0,7.9,0.0
2022-08-18 15:15:00,-4.9,2.15,2254.4,-4.9,0.0,7.050000000000001,0.0
2022-08-18 15:30:00,-4.9,1.27,2254.4,-4.9,0.0,6.17,0.0
2022-08-18 15:45:00,-4.9,0.82,2254.4,-4.9,0.0,5.720000000000001,0.0
2022-08-18 16:00:00,-4.9,0.82,2254.4,-4.9,0.0,5.720000000000001,0.0
2022-08-18 16:15:00,-4.9,1.11,2254.4,-4.9,0.0,6.010000000000001,0.0
2022-08-18 16:30:00,-4.9,1.29,2254.4,-4.9,0.0,6.19,0.0
2022-08-18 16:45:00,-4.9,1.82,2254.4,-4.9,0.0,6.720000000000001,0.0
2022-08-18 17:00:00,-4.9,2.32,2254.4,-4.9,0.0,7.220000000000001,0.0
2022-08-18 17:15:00,-4.9,2.29,2254.4,-4.9,0.0,7.19,0.0
2022-08-18 17:30:00,-4.9,2.23,2254.4,-4.9,0.0,7.130000000000001,0.0
2022-08-18 17:45:00,-4.9,2.28,2254.4,-4.9,0.0,7.18,0.0
2022-08-18 18:00:00,-4.9,2.39,2254.4,-4.9,0.0,7.290000000000001,0.0
2022-08-18 18:15:00,-4.9,2.01,2254.4,-4.9,0.0,6.91,0.0
2022-08-18 18:30:00,-4.9,1.88,2254.4,-4.9,0.0,6.78,0.0
